v_prime, v
19.0, 30.0
12.0, 39.0
16.0, 33.0
14.0, 32.0
21.0, 31.0
13.0, 36.0
10.0, 36.0
16.0, 40.0
16.0, 34.0
12.0, 37.0
6.0, 39.0
13.0, 38.0
19.0, 33.0
16.0, 35.0
10.0, 33.0
12.0, 39.0
19.0, 32.0
18.0, 34.0
18.0, 37.0
11.0, 37.0
13.0, 29.0
17.0, 31.0
19.0, 32.0
16.0, 35.0
9.0, 39.0
18.0, 35.0
13.0, 38.0
10.0, 39.0
12.0, 40.0
10.0, 36.0
21.0, 34.0
10.0, 36.0
10.0, 41.0
16.0, 36.0
14.0, 40.0
10.0, 33.0
15.0, 35.0
11.0, 38.0
16.0, 34.0
20.0, 32.0
15.0, 36.0
16.0, 32.0
15.0, 38.0
26.0, 32.0
9.0, 39.0
11.0, 38.0
22.0, 30.0
16.0, 34.0
12.0, 37.0
31.0, 44.0
8.0, 39.0
20.0, 32.0
16.0, 33.0
24.0, 34.0
24.0, 33.0
13.0, 38.0
11.0, 39.0
10.0, 38.0
8.0, 38.0
12.0, 37.0
11.0, 38.0
16.0, 30.0
14.0, 38.0
18.0, 39.0
8.0, 39.0
11.0, 38.0
13.0, 37.0
13.0, 37.0
18.0, 30.0
12.0, 36.0
19.0, 31.0
18.0, 31.0
14.0, 35.0
13.0, 35.0
9.0, 38.0
17.0, 37.0
8.0, 35.0
19.0, 32.0
18.0, 32.0
17.0, 28.0
9.0, 36.0
10.0, 37.0
17.0, 28.0
19.0, 34.0
11.0, 39.0
13.0, 34.0
9.0, 37.0
8.0, 37.0
9.0, 38.0
18.0, 36.0
17.0, 29.0
16.0, 32.0
10.0, 36.0
10.0, 38.0
13.0, 33.0
17.0, 35.0
10.0, 38.0
4.0, 39.0
9.0, 35.0
13.0, 36.0
12.0, 39.0
13.0, 38.0
20.0, 32.0
10.0, 38.0
5.0, 38.0
12.0, 38.0
7.0, 38.0
12.0, 38.0
12.0, 39.0
17.0, 36.0
8.0, 35.0
11.0, 38.0
7.0, 40.0
9.0, 38.0
15.0, 36.0
11.0, 39.0
14.0, 36.0
13.0, 37.0
18.0, 36.0
6.0, 35.0
12.0, 37.0
22.0, 35.0
23.0, 36.0
18.0, 32.0
4.0, 39.0
10.0, 36.0
4.0, 39.0
12.0, 38.0
19.0, 36.0
8.0, 34.0
24.0, 44.0
16.0, 29.0
25.0, 35.0
15.0, 35.0
9.0, 37.0
19.0, 34.0
24.0, 34.0
10.0, 40.0
9.0, 37.0
12.0, 35.0
12.0, 37.0
14.0, 35.0
11.0, 35.0
14.0, 35.0
11.0, 38.0
14.0, 38.0
13.0, 35.0
7.0, 39.0
15.0, 38.0
12.0, 38.0
9.0, 36.0
21.0, 30.0
14.0, 38.0
13.0, 36.0
8.0, 38.0
14.0, 31.0
12.0, 39.0
11.0, 34.0
8.0, 40.0
17.0, 37.0
9.0, 40.0
15.0, 34.0
12.0, 37.0
15.0, 36.0
15.0, 33.0
10.0, 40.0
13.0, 32.0
10.0, 39.0
10.0, 37.0
22.0, 29.0
13.0, 35.0
5.0, 38.0
13.0, 36.0
16.0, 30.0
2.0, 40.0
15.0, 36.0
9.0, 39.0
11.0, 37.0
18.0, 35.0
21.0, 36.0
15.0, 35.0
17.0, 31.0
10.0, 35.0
6.0, 39.0
14.0, 38.0
10.0, 37.0
12.0, 36.0
16.0, 35.0
11.0, 38.0
12.0, 30.0
5.0, 34.0
18.0, 30.0
15.0, 36.0
20.0, 34.0
14.0, 35.0
19.0, 32.0
8.0, 40.0
11.0, 39.0
9.0, 37.0
18.0, 35.0
16.0, 38.0
14.0, 38.0
14.0, 33.0
14.0, 39.0
16.0, 36.0
14.0, 30.0
17.0, 35.0
24.0, 36.0
13.0, 34.0
16.0, 38.0
19.0, 33.0
19.0, 36.0
13.0, 35.0
11.0, 40.0
12.0, 37.0
19.0, 36.0
7.0, 39.0
17.0, 36.0
16.0, 35.0
16.0, 36.0
22.0, 27.0
16.0, 28.0
9.0, 40.0
21.0, 28.0
15.0, 32.0
11.0, 32.0
12.0, 38.0
14.0, 37.0
16.0, 32.0
13.0, 34.0
14.0, 37.0
17.0, 33.0
16.0, 32.0
15.0, 35.0
18.0, 34.0
18.0, 37.0
28.0, 35.0
18.0, 34.0
17.0, 30.0
13.0, 38.0
15.0, 39.0
14.0, 39.0
17.0, 36.0
13.0, 34.0
13.0, 37.0
15.0, 36.0
13.0, 36.0
14.0, 36.0
23.0, 35.0
9.0, 37.0
6.0, 40.0
29.0, 36.0
9.0, 36.0
14.0, 37.0
17.0, 33.0
13.0, 38.0
15.0, 36.0
11.0, 39.0
14.0, 36.0
15.0, 37.0
7.0, 38.0
20.0, 32.0
14.0, 34.0
10.0, 34.0
11.0, 39.0
27.0, 37.0
16.0, 33.0
14.0, 37.0
18.0, 30.0
14.0, 37.0
9.0, 36.0
14.0, 36.0
12.0, 36.0
12.0, 36.0
16.0, 35.0
15.0, 38.0
28.0, 31.0
15.0, 38.0
10.0, 38.0
21.0, 34.0
11.0, 38.0
14.0, 38.0
17.0, 32.0
13.0, 38.0
14.0, 36.0
11.0, 39.0
22.0, 33.0
11.0, 39.0
21.0, 33.0
12.0, 36.0
17.0, 36.0
13.0, 35.0
13.0, 35.0
7.0, 39.0
24.0, 29.0
8.0, 41.0
9.0, 39.0
13.0, 35.0
14.0, 31.0
16.0, 37.0
10.0, 40.0
18.0, 38.0
12.0, 40.0
5.0, 37.0
9.0, 39.0
16.0, 36.0
17.0, 36.0
10.0, 38.0
16.0, 37.0
13.0, 39.0
2.0, 40.0
12.0, 35.0
7.0, 38.0
21.0, 28.0
16.0, 37.0
9.0, 38.0
9.0, 37.0
14.0, 38.0
14.0, 39.0
13.0, 37.0
12.0, 38.0
7.0, 43.0
9.0, 40.0
14.0, 34.0
8.0, 38.0
10.0, 32.0
15.0, 36.0
19.0, 31.0
12.0, 32.0
13.0, 35.0
12.0, 38.0
28.0, 44.0
14.0, 39.0
6.0, 40.0
19.0, 31.0
14.0, 39.0
13.0, 34.0
11.0, 41.0
7.0, 37.0
14.0, 37.0
13.0, 35.0
17.0, 34.0
11.0, 38.0
16.0, 32.0
18.0, 37.0
11.0, 38.0
19.0, 37.0
10.0, 39.0
13.0, 39.0
9.0, 39.0
4.0, 38.0
9.0, 36.0
18.0, 35.0
11.0, 37.0
13.0, 33.0
10.0, 37.0
13.0, 38.0
14.0, 39.0
30.0, 34.0
28.0, 35.0
17.0, 39.0
12.0, 37.0
10.0, 37.0
4.0, 37.0
17.0, 36.0
10.0, 39.0
18.0, 30.0
14.0, 37.0
22.0, 31.0
17.0, 36.0
13.0, 38.0
21.0, 35.0
13.0, 38.0
12.0, 39.0
13.0, 37.0
10.0, 39.0
7.0, 39.0
13.0, 34.0
17.0, 30.0
20.0, 37.0
5.0, 38.0
16.0, 37.0
22.0, 31.0
17.0, 29.0
14.0, 35.0
13.0, 35.0
12.0, 36.0
9.0, 43.0
10.0, 38.0
17.0, 33.0
9.0, 39.0
27.0, 44.0
15.0, 32.0
15.0, 37.0
19.0, 34.0
12.0, 35.0
16.0, 34.0
9.0, 36.0
10.0, 39.0
7.0, 38.0
13.0, 36.0
17.0, 37.0
24.0, 33.0
9.0, 39.0
13.0, 34.0
9.0, 39.0
11.0, 41.0
15.0, 34.0
19.0, 33.0
21.0, 25.0
24.0, 35.0
24.0, 34.0
16.0, 34.0
10.0, 35.0
13.0, 36.0
17.0, 34.0
21.0, 33.0
16.0, 33.0
11.0, 38.0
13.0, 38.0
17.0, 30.0
30.0, 37.0
7.0, 37.0
16.0, 35.0
15.0, 36.0
12.0, 37.0
11.0, 40.0
8.0, 42.0
12.0, 37.0
13.0, 35.0
22.0, 37.0
11.0, 39.0
10.0, 39.0
11.0, 35.0
21.0, 28.0
11.0, 39.0
16.0, 33.0
11.0, 35.0
12.0, 36.0
22.0, 37.0
14.0, 38.0
11.0, 36.0
8.0, 38.0
12.0, 36.0
6.0, 40.0
9.0, 39.0
14.0, 33.0
21.0, 28.0
12.0, 34.0
6.0, 39.0
28.0, 37.0
12.0, 36.0
15.0, 40.0
22.0, 35.0
13.0, 36.0
13.0, 34.0
12.0, 40.0
17.0, 37.0
7.0, 40.0
23.0, 28.0
8.0, 40.0
18.0, 31.0
10.0, 39.0
9.0, 38.0
9.0, 36.0
30.0, 44.0
14.0, 36.0
19.0, 34.0
5.0, 43.0
14.0, 38.0
12.0, 30.0
14.0, 37.0
10.0, 39.0
11.0, 38.0
8.0, 35.0
14.0, 37.0
15.0, 37.0
18.0, 35.0
14.0, 33.0
10.0, 40.0
9.0, 35.0
19.0, 32.0
16.0, 36.0
18.0, 33.0
10.0, 38.0
15.0, 37.0
14.0, 37.0
14.0, 39.0
20.0, 33.0
15.0, 38.0
6.0, 31.0
11.0, 39.0
16.0, 36.0
10.0, 38.0
13.0, 36.0
20.0, 32.0
13.0, 35.0
23.0, 35.0
7.0, 36.0
19.0, 33.0
20.0, 29.0
15.0, 34.0
12.0, 38.0
12.0, 37.0
12.0, 39.0
11.0, 34.0
16.0, 37.0
14.0, 37.0
14.0, 39.0
15.0, 36.0
11.0, 40.0
25.0, 33.0
9.0, 40.0
14.0, 38.0
8.0, 38.0
15.0, 33.0
10.0, 38.0
20.0, 35.0
15.0, 36.0
7.0, 38.0
24.0, 33.0
13.0, 37.0
9.0, 39.0
10.0, 38.0
7.0, 41.0
16.0, 33.0
14.0, 30.0
13.0, 37.0
16.0, 38.0
15.0, 36.0
11.0, 38.0
15.0, 33.0
12.0, 38.0
19.0, 34.0
13.0, 38.0
13.0, 39.0
15.0, 38.0
14.0, 40.0
12.0, 39.0
20.0, 29.0
6.0, 39.0
13.0, 33.0
11.0, 39.0
9.0, 38.0
13.0, 32.0
7.0, 37.0
19.0, 35.0
11.0, 36.0
13.0, 36.0
11.0, 36.0
17.0, 36.0
9.0, 38.0
12.0, 36.0
16.0, 37.0
19.0, 33.0
19.0, 36.0
19.0, 37.0
20.0, 36.0
23.0, 26.0
12.0, 39.0
13.0, 36.0
17.0, 33.0
10.0, 33.0
13.0, 35.0
13.0, 34.0
26.0, 34.0
18.0, 36.0
9.0, 35.0
16.0, 29.0
27.0, 44.0
10.0, 36.0
13.0, 33.0
11.0, 34.0
15.0, 36.0
19.0, 34.0
11.0, 39.0
14.0, 37.0
14.0, 35.0
17.0, 36.0
12.0, 40.0
26.0, 44.0
13.0, 40.0
13.0, 36.0
14.0, 35.0
11.0, 36.0
12.0, 34.0
9.0, 43.0
17.0, 37.0
18.0, 36.0
18.0, 30.0
20.0, 30.0
12.0, 31.0
12.0, 36.0
13.0, 32.0
10.0, 38.0
16.0, 39.0
15.0, 37.0
13.0, 39.0
11.0, 40.0
12.0, 38.0
27.0, 34.0
16.0, 36.0
11.0, 38.0
16.0, 30.0
11.0, 37.0
14.0, 35.0
8.0, 38.0
16.0, 31.0
13.0, 38.0
13.0, 34.0
22.0, 36.0
12.0, 34.0
11.0, 39.0
11.0, 39.0
11.0, 34.0
12.0, 38.0
11.0, 34.0
10.0, 37.0
19.0, 34.0
24.0, 33.0
15.0, 37.0
15.0, 31.0
17.0, 36.0
15.0, 36.0
19.0, 30.0
18.0, 34.0
19.0, 38.0
22.0, 31.0
9.0, 40.0
6.0, 39.0
13.0, 35.0
11.0, 34.0
16.0, 39.0
22.0, 44.0
8.0, 37.0
8.0, 39.0
16.0, 33.0
16.0, 34.0
15.0, 35.0
18.0, 34.0
10.0, 40.0
12.0, 36.0
11.0, 39.0
14.0, 36.0
12.0, 37.0
14.0, 39.0
11.0, 36.0
21.0, 30.0
15.0, 38.0
7.0, 39.0
13.0, 38.0
9.0, 38.0
20.0, 35.0
12.0, 38.0
28.0, 34.0
17.0, 34.0
14.0, 37.0
13.0, 39.0
18.0, 39.0
17.0, 33.0
20.0, 35.0
15.0, 34.0
13.0, 41.0
14.0, 32.0
18.0, 33.0
11.0, 40.0
15.0, 39.0
10.0, 38.0
18.0, 32.0
14.0, 39.0
10.0, 40.0
12.0, 38.0
15.0, 36.0
14.0, 34.0
14.0, 37.0
13.0, 37.0
11.0, 36.0
11.0, 40.0
21.0, 37.0
12.0, 34.0
15.0, 37.0
11.0, 37.0
13.0, 35.0
12.0, 39.0
13.0, 38.0
15.0, 37.0
14.0, 39.0
26.0, 32.0
29.0, 35.0
10.0, 36.0
10.0, 38.0
17.0, 31.0
14.0, 36.0
13.0, 36.0
13.0, 37.0
19.0, 29.0
12.0, 41.0
15.0, 38.0
25.0, 34.0
10.0, 38.0
9.0, 39.0
7.0, 39.0
21.0, 34.0
12.0, 38.0
20.0, 36.0
10.0, 39.0
28.0, 35.0
14.0, 35.0
16.0, 38.0
16.0, 33.0
12.0, 38.0
11.0, 41.0
13.0, 33.0
9.0, 38.0
11.0, 39.0
12.0, 32.0
13.0, 36.0
12.0, 39.0
14.0, 35.0
13.0, 33.0
8.0, 40.0
10.0, 36.0
8.0, 34.0
14.0, 38.0
15.0, 37.0
10.0, 36.0
29.0, 37.0
14.0, 35.0
30.0, 32.0
25.0, 35.0
15.0, 35.0
11.0, 40.0
10.0, 40.0
16.0, 37.0
11.0, 39.0
11.0, 38.0
11.0, 35.0
10.0, 40.0
9.0, 35.0
16.0, 27.0
13.0, 38.0
16.0, 37.0
11.0, 37.0
17.0, 36.0
10.0, 38.0
12.0, 37.0
18.0, 33.0
11.0, 38.0
12.0, 37.0
10.0, 37.0
15.0, 38.0
5.0, 41.0
9.0, 37.0
11.0, 36.0
10.0, 39.0
11.0, 40.0
13.0, 38.0
11.0, 36.0
15.0, 34.0
15.0, 33.0
17.0, 35.0
20.0, 35.0
14.0, 38.0
10.0, 38.0
12.0, 37.0
7.0, 39.0
10.0, 37.0
11.0, 37.0
12.0, 41.0
14.0, 34.0
18.0, 32.0
9.0, 39.0
11.0, 39.0
19.0, 36.0
7.0, 38.0
11.0, 39.0
14.0, 37.0
13.0, 35.0
12.0, 34.0
12.0, 35.0
8.0, 38.0
13.0, 38.0
11.0, 38.0
12.0, 39.0
10.0, 39.0
19.0, 36.0
19.0, 35.0
21.0, 35.0
16.0, 36.0
12.0, 39.0
22.0, 34.0
13.0, 37.0
18.0, 33.0
15.0, 30.0
12.0, 38.0
12.0, 37.0
14.0, 36.0
7.0, 37.0
14.0, 35.0
14.0, 35.0
17.0, 36.0
13.0, 38.0
21.0, 38.0
5.0, 38.0
16.0, 37.0
23.0, 34.0
5.0, 37.0
21.0, 30.0
11.0, 37.0
14.0, 35.0
13.0, 36.0
11.0, 38.0
6.0, 38.0
15.0, 36.0
13.0, 26.0
6.0, 40.0
15.0, 37.0
6.0, 39.0
16.0, 33.0
14.0, 36.0
5.0, 39.0
11.0, 34.0
20.0, 37.0
19.0, 33.0
19.0, 34.0
16.0, 39.0
24.0, 38.0
16.0, 38.0
16.0, 35.0
13.0, 37.0
8.0, 39.0
14.0, 38.0
11.0, 38.0
14.0, 36.0
16.0, 34.0
17.0, 33.0
14.0, 35.0
10.0, 37.0
14.0, 35.0
11.0, 37.0
13.0, 38.0
16.0, 38.0
15.0, 37.0
18.0, 38.0
10.0, 38.0
27.0, 33.0
9.0, 39.0
17.0, 28.0
13.0, 36.0
12.0, 37.0
22.0, 27.0
8.0, 39.0
16.0, 36.0
13.0, 38.0
16.0, 36.0
10.0, 37.0
11.0, 35.0
13.0, 36.0
13.0, 35.0
13.0, 38.0
12.0, 37.0
21.0, 33.0
11.0, 37.0
16.0, 35.0
14.0, 39.0
15.0, 39.0
12.0, 36.0
19.0, 30.0
24.0, 34.0
19.0, 32.0
20.0, 35.0
18.0, 33.0
11.0, 36.0
11.0, 36.0
17.0, 35.0
15.0, 38.0
11.0, 37.0
11.0, 37.0
26.0, 44.0
13.0, 38.0
15.0, 37.0
13.0, 35.0
16.0, 33.0
13.0, 35.0
22.0, 28.0
5.0, 41.0
10.0, 40.0
16.0, 37.0
14.0, 37.0
8.0, 38.0
12.0, 36.0
30.0, 37.0
15.0, 37.0
10.0, 35.0
9.0, 38.0
12.0, 39.0
11.0, 37.0
14.0, 39.0
15.0, 39.0
25.0, 33.0
21.0, 35.0
15.0, 33.0
19.0, 32.0
16.0, 32.0
12.0, 37.0
14.0, 40.0
19.0, 29.0
13.0, 37.0
10.0, 39.0
14.0, 36.0
9.0, 39.0
17.0, 36.0
15.0, 36.0
17.0, 32.0
11.0, 38.0
9.0, 36.0
12.0, 37.0
14.0, 33.0
16.0, 34.0
13.0, 37.0
14.0, 34.0
15.0, 36.0
16.0, 32.0
31.0, 37.0
9.0, 38.0
9.0, 36.0
11.0, 37.0
5.0, 41.0
17.0, 39.0
18.0, 35.0
12.0, 35.0
20.0, 37.0
13.0, 39.0
9.0, 37.0
9.0, 40.0
16.0, 34.0
18.0, 32.0
12.0, 39.0
13.0, 36.0
10.0, 38.0
17.0, 32.0
6.0, 39.0
14.0, 36.0
15.0, 39.0
18.0, 36.0
7.0, 41.0
17.0, 32.0
15.0, 35.0
17.0, 32.0
9.0, 36.0
11.0, 35.0
8.0, 37.0
15.0, 35.0
14.0, 34.0
15.0, 28.0
11.0, 36.0
29.0, 36.0
17.0, 37.0
12.0, 36.0
16.0, 30.0
17.0, 36.0
18.0, 30.0
11.0, 40.0
19.0, 34.0
12.0, 36.0
9.0, 39.0
12.0, 36.0
12.0, 40.0
10.0, 43.0
12.0, 34.0
7.0, 38.0
10.0, 38.0
5.0, 39.0
17.0, 36.0
16.0, 34.0
12.0, 38.0
11.0, 37.0
16.0, 34.0
13.0, 36.0
19.0, 35.0
13.0, 39.0
5.0, 36.0
11.0, 37.0
15.0, 34.0
26.0, 29.0
13.0, 33.0
13.0, 33.0
21.0, 28.0
13.0, 39.0
16.0, 36.0
28.0, 44.0
13.0, 36.0
18.0, 36.0
9.0, 39.0
13.0, 39.0
10.0, 36.0
10.0, 39.0
16.0, 35.0
19.0, 36.0
12.0, 38.0
23.0, 34.0
13.0, 37.0
10.0, 36.0
9.0, 38.0
20.0, 30.0
13.0, 38.0
14.0, 37.0
18.0, 34.0
13.0, 34.0
10.0, 39.0
16.0, 34.0
16.0, 38.0
7.0, 44.0
15.0, 33.0
25.0, 33.0
13.0, 33.0
7.0, 38.0
20.0, 38.0
11.0, 32.0
7.0, 40.0
8.0, 40.0
17.0, 38.0
18.0, 35.0
18.0, 30.0
14.0, 34.0
10.0, 36.0
12.0, 33.0
12.0, 38.0
16.0, 34.0
18.0, 28.0
9.0, 38.0
9.0, 40.0
16.0, 34.0
17.0, 36.0
12.0, 40.0
12.0, 38.0
17.0, 30.0
14.0, 38.0
17.0, 35.0
9.0, 37.0
10.0, 40.0
10.0, 39.0
16.0, 38.0
14.0, 36.0
15.0, 33.0
13.0, 37.0
15.0, 37.0
19.0, 32.0
9.0, 37.0
4.0, 40.0
13.0, 37.0
7.0, 38.0
19.0, 26.0
12.0, 36.0
16.0, 37.0
16.0, 33.0
12.0, 40.0
11.0, 38.0
10.0, 38.0
11.0, 35.0
12.0, 39.0
15.0, 34.0
15.0, 39.0
11.0, 40.0
13.0, 38.0
14.0, 33.0
24.0, 34.0
20.0, 30.0
11.0, 35.0
8.0, 38.0
7.0, 38.0
15.0, 36.0
17.0, 39.0
13.0, 37.0
15.0, 33.0
18.0, 33.0
13.0, 33.0
