v_prime, v
12.0, 27.0
12.0, 24.0
8.0, 27.0
17.0, 23.0
9.0, 27.0
7.0, 27.0
12.0, 23.0
14.0, 22.0
11.0, 26.0
8.0, 27.0
8.0, 25.0
14.0, 26.0
14.0, 24.0
16.0, 31.0
15.0, 24.0
15.0, 31.0
7.0, 27.0
8.0, 25.0
13.0, 24.0
12.0, 22.0
8.0, 26.0
10.0, 26.0
10.0, 26.0
11.0, 24.0
11.0, 23.0
9.0, 26.0
9.0, 26.0
12.0, 25.0
16.0, 23.0
9.0, 25.0
11.0, 26.0
14.0, 31.0
13.0, 22.0
6.0, 28.0
11.0, 27.0
7.0, 27.0
8.0, 26.0
14.0, 25.0
12.0, 25.0
12.0, 26.0
9.0, 25.0
21.0, 31.0
10.0, 27.0
16.0, 31.0
10.0, 26.0
10.0, 27.0
9.0, 26.0
6.0, 25.0
6.0, 27.0
8.0, 27.0
9.0, 25.0
14.0, 22.0
10.0, 25.0
10.0, 24.0
14.0, 22.0
8.0, 26.0
7.0, 26.0
14.0, 22.0
17.0, 22.0
12.0, 24.0
9.0, 26.0
12.0, 24.0
14.0, 22.0
18.0, 31.0
15.0, 31.0
11.0, 25.0
13.0, 24.0
17.0, 31.0
12.0, 26.0
15.0, 23.0
12.0, 23.0
5.0, 27.0
10.0, 25.0
15.0, 25.0
11.0, 25.0
11.0, 23.0
7.0, 27.0
14.0, 22.0
10.0, 23.0
7.0, 26.0
16.0, 24.0
10.0, 26.0
14.0, 24.0
7.0, 26.0
15.0, 31.0
14.0, 24.0
10.0, 24.0
11.0, 24.0
12.0, 23.0
10.0, 24.0
5.0, 26.0
13.0, 27.0
12.0, 24.0
10.0, 24.0
9.0, 27.0
10.0, 24.0
9.0, 27.0
9.0, 25.0
13.0, 23.0
13.0, 22.0
18.0, 31.0
8.0, 31.0
7.0, 26.0
16.0, 31.0
9.0, 27.0
11.0, 24.0
15.0, 31.0
15.0, 31.0
10.0, 25.0
14.0, 25.0
9.0, 27.0
7.0, 25.0
10.0, 27.0
13.0, 31.0
17.0, 21.0
9.0, 22.0
13.0, 23.0
6.0, 25.0
9.0, 26.0
8.0, 28.0
9.0, 27.0
8.0, 28.0
18.0, 31.0
8.0, 27.0
11.0, 25.0
16.0, 31.0
9.0, 25.0
6.0, 28.0
13.0, 23.0
13.0, 22.0
11.0, 23.0
13.0, 25.0
9.0, 26.0
9.0, 25.0
8.0, 26.0
12.0, 25.0
8.0, 27.0
8.0, 26.0
13.0, 31.0
6.0, 27.0
7.0, 25.0
11.0, 27.0
9.0, 26.0
7.0, 26.0
9.0, 27.0
8.0, 27.0
10.0, 25.0
10.0, 22.0
8.0, 26.0
14.0, 23.0
12.0, 24.0
9.0, 26.0
7.0, 24.0
13.0, 22.0
10.0, 24.0
9.0, 28.0
9.0, 26.0
17.0, 31.0
16.0, 31.0
11.0, 24.0
17.0, 31.0
6.0, 25.0
6.0, 27.0
10.0, 26.0
12.0, 24.0
12.0, 24.0
18.0, 31.0
9.0, 25.0
12.0, 25.0
18.0, 31.0
18.0, 31.0
11.0, 24.0
13.0, 31.0
16.0, 31.0
7.0, 28.0
11.0, 25.0
9.0, 24.0
6.0, 25.0
8.0, 28.0
9.0, 27.0
19.0, 31.0
12.0, 26.0
14.0, 31.0
17.0, 31.0
13.0, 22.0
11.0, 23.0
11.0, 25.0
11.0, 26.0
15.0, 23.0
6.0, 26.0
9.0, 26.0
13.0, 23.0
6.0, 27.0
12.0, 25.0
8.0, 27.0
14.0, 26.0
14.0, 25.0
12.0, 23.0
12.0, 24.0
8.0, 27.0
12.0, 23.0
9.0, 25.0
17.0, 25.0
10.0, 25.0
12.0, 27.0
18.0, 31.0
8.0, 27.0
9.0, 25.0
8.0, 25.0
17.0, 31.0
8.0, 26.0
14.0, 22.0
13.0, 31.0
8.0, 25.0
9.0, 25.0
9.0, 26.0
9.0, 23.0
15.0, 25.0
13.0, 26.0
10.0, 26.0
15.0, 31.0
12.0, 23.0
17.0, 31.0
10.0, 26.0
12.0, 27.0
9.0, 25.0
8.0, 26.0
10.0, 27.0
16.0, 31.0
12.0, 23.0
11.0, 24.0
19.0, 23.0
8.0, 24.0
12.0, 25.0
13.0, 25.0
13.0, 20.0
15.0, 25.0
11.0, 26.0
9.0, 26.0
10.0, 27.0
13.0, 25.0
14.0, 23.0
14.0, 24.0
12.0, 27.0
13.0, 26.0
14.0, 31.0
11.0, 24.0
12.0, 23.0
10.0, 27.0
10.0, 25.0
7.0, 26.0
13.0, 31.0
11.0, 24.0
13.0, 24.0
14.0, 22.0
8.0, 23.0
13.0, 24.0
13.0, 23.0
15.0, 31.0
8.0, 28.0
18.0, 31.0
12.0, 26.0
10.0, 25.0
8.0, 27.0
10.0, 27.0
15.0, 23.0
11.0, 26.0
6.0, 28.0
3.0, 27.0
11.0, 26.0
8.0, 26.0
15.0, 23.0
12.0, 25.0
15.0, 25.0
9.0, 23.0
8.0, 27.0
12.0, 25.0
10.0, 24.0
11.0, 25.0
9.0, 27.0
7.0, 27.0
15.0, 31.0
5.0, 26.0
11.0, 25.0
9.0, 27.0
10.0, 27.0
9.0, 26.0
12.0, 23.0
8.0, 26.0
12.0, 21.0
11.0, 26.0
9.0, 27.0
11.0, 25.0
12.0, 25.0
7.0, 27.0
17.0, 31.0
12.0, 28.0
8.0, 27.0
14.0, 25.0
10.0, 23.0
11.0, 25.0
9.0, 27.0
12.0, 26.0
16.0, 31.0
12.0, 23.0
7.0, 26.0
12.0, 31.0
17.0, 22.0
9.0, 25.0
8.0, 27.0
8.0, 26.0
